question_id,answers,paragraph_id
3999,['ovaries and uterus'],921
4000,['Neutering'],922
4001,['urinary incontinence'],922
4002,['Spayed'],922
4003,['urinary incontinence'],922
4004,['Chaser'],923
4005,['gesturing and pointing'],923
4006,['Australian dingos'],923
4007,['intelligence'],923
4008,['advanced'],923
4009,"['over 1,000']",923
4010,"['9,000–30,000 years BCE']",924
4011,['humans.'],924
4012,['social-cognitive skills of human children'],924
4013,['Dog behavior'],924
4014,['understand and communicate'],924
4015,['human children'],924
4016,['hand signals'],925
4017,['Dog communication'],925
4018,['hand signals'],925
4019,['dogs.'],926
4020,['atrophy of the jaw muscles.'],926
4021,['diagnostic features'],926
4022,['once a year.'],926
4023,['behaviors.'],927
4024,['tameness'],927
4025,['fear and aggression'],927
4026,['for their behaviors.'],927
4027,['11'],927
4028,['525 million'],928
4029,['525 million'],928
4030,['human population densities'],928
4031,['apex'],929
4032,['fearless'],929
4033,['dogs'],929
4034,['sheep'],929
4035,['Wolves'],929
4036,['leopards.'],930
4037,['alligators and pythons'],930
4038,['Leopards'],930
4039,['Tigers'],930
4040,['alligators and pythons'],930
4041,['Striped hyenas'],930
4042,['omnivores'],931
4043,['carnivores or omnivores'],931
4044,['starch'],931
4045,['a few hundred years'],932
4046,['selective breeding'],932
4047,['Irish Wolfhound'],932
4048,['hundreds'],932
4049,['selective breeding'],933
4050,['natural selection and selective breeding'],933
4051,['breeds'],933
4052,['non-scientific'],933
4053,['unsystematic.'],934
4054,['four'],934
4055,['Malamute and Shar Pei'],934
4056,['herding'],934
4057,['four'],934
4058,['old world dogs'],934
4059,['bite inhibition'],935
4060,['sophisticated forms of social cognition and communication'],935
4061,['one of the most successful species on the planet today.'],935
4062,['bite inhibition'],935
4063,['hunter-gatherers'],936
4064,['aiding handicapped individuals.'],936
4065,"[""man's best friend""]",936
4066,['a source of meat'],936
4067,['early warning.'],937
4068,['three dog night'],937
4069,['cooperative hunting'],938
4070,['sense of smell'],938
4071,['the domestication of the wolf'],938
4072,['Bering land bridge'],939
4073,"['12,000 years ago']",939
4074,['Apache and Navajo tribes'],939
4075,['puppy'],940
4076,['humans and dogs'],940
4077,['1980s'],940
4078,['outside'],940
4079,['elites'],940
4080,['outside'],940
4081,['dogs.'],941
4082,['commodification'],941
4083,['everyday routines'],941
4084,['commodity forms'],942
4085,['urine marking'],942
4086,['training'],942
4087,['part of the family'],943
4088,['Dog Whisperer.'],943
4089,['part of the family'],943
4090,['newspaper'],944
4091,['plates'],944
4092,['set tasks or routines'],944
4093,['77.5 million'],945
4094,['77.5 million'],945
4095,['voices'],946
4096,['the brain'],946
4097,['MRI'],946
4098,['hunt'],947
4099,['husky-terrier mix'],947
4100,['pointers and hounds'],947
4101,['nets'],947
4102,['Service dogs'],948
4103,['medical care.'],948
4104,['breed shows'],949
4105,['a judge'],949
4106,['conformation shows.'],949
4107,['a judge'],949
4108,['externally observable qualities'],949
4109,['taboo.'],950
4110,['taboo'],950
4111,['medicinal properties'],950
4112,"[""to balance the body's heat""]",951
4113,['scallions and chili powder.'],951
4114,['scallions and chili powder.'],951
4115,['17'],952
4116,['26'],952
4117,['4.5 million'],952
4118,['2000s'],952
4119,['less severe'],953
4120,['12.9'],953
4121,['60.7'],953
4122,['infections.'],953
4123,['Colorado'],953
4124,['infections.'],953
4125,['cats'],954
4126,['two-wheeled vehicles.'],954
4127,['dog roundworm'],955
4128,['dog feces'],955
4129,"['10,000']",955
4130,['roundworm'],955
4131,['14'],955
4132,"['10,000']",955
4133,['24'],955
4134,['retinal damage and decreased vision'],955
4135,['2005'],956
4136,['exercise'],957
4137,['immune-stimulating microorganisms'],958
4138,['social interactions'],958
4139,['anxiety'],958
4140,['strangers'],958
4141,['mental institutions'],959
4142,['social behaviors'],959
4143,['antisocial and violent behavior'],959
4144,['the late 18th century'],959
4145,['dogs'],959
4146,['animal-assisted therapy'],959
4147,['diseases'],960
4148,['trillion'],960
4149,['Cerberus'],961
4150,['the gates of Hades.'],961
4151,['Garmr'],961
4152,['Kimat'],961
4153,['Persian'],961
4154,['Garmr'],961
4155,['god of thunder'],961
4156,['Kimat'],961
4157,['Yama'],962
4158,['Yama'],962
4159,['the gates of Naraka'],962
4160,['mount'],962
4161,['as unclean'],963
4162,['scavengers'],963
4163,['The Hague'],963
4164,['leather dog booties'],963
4165,['scavengers'],963
4166,['2015'],963
4167,['their luggage'],963
4168,['faithfulness.'],964
4169,['faithfulness'],964
4170,['kind protectors.'],965
4171,['caves.'],966
4172,['Hunting'],966
4173,['Hunting scenes'],966
4174,['became more elaborate'],966
4175,['humans'],967
4176,['Male French Bulldogs'],968
4177,['run away'],969
4178,['respond with aggression'],969
4179,['pet dogs living in human homes.'],969
4180,['the domestication of dogs'],970
4181,['poorly controlled'],971
4182,['to the doctor'],971
4183,['1936 Summer Olympics.'],972
4184,['129 days'],972
4185,['Journey of Harmony'],972
4186,"['one world, one dream']",972
4187,"['""Journey of Harmony""']",972
4188,"['85,000 mi']",972
4189,['March 24'],973
4190,['March 31'],973
4191,['six'],973
4192,['March 24'],973
4193,['March 31.'],973
4194,['Mount Everest'],973
4195,['effectively none'],974
4196,['Chinese security officials'],974
4197,['the Chinese government'],975
4198,['supporters'],975
4199,['counter-protesters'],975
4200,['counter-protesters'],975
4201,['skirmishes'],975
4202,['Jacques Rogge'],976
4203,['Jacques Rogge'],976
4204,['could be expelled'],976
4205,['IOC members.'],976
4206,['global relays'],976
4207,['Paralympic Games'],977
4208,['Lucky Cloud'],978
4209,['aluminum.'],978
4210,['985 grams'],978
4211,['An ignition key'],978
4212,['37'],978
4213,['2'],978
4214,['propane.'],978
4215,['red and yellow'],979
4216,['130 days'],979
4217,['Airbus A330'],979
4218,['red and yellow'],979
4219,['Air China'],979
4220,['21'],979
4221,['continents'],980
4222,['Taiwan.'],980
4223,['Hong Kong and Macau'],980
4224,['24'],980
4225,"['March 24, 2008']",981
4226,"['Olympia, Greece.']",981
4227,['Maria Nafpliotou'],981
4228,['Maria Nafpliotou'],981
4229,['silver'],981
4230,['Alexandros Nikolaidis'],981
4231,['Carrefour'],982
4232,['the LVMH Group'],982
4233,['the French flag'],982
4234,['Kunming'],982
4235,['censorship'],982
4236,['Carrefour'],982
4237,"[""People's Daily""]",983
4238,"[""People's Daily""]",983
4239,['legal'],983
4240,['Almaty'],984
4241,['Nursultan Nazarbaev.'],984
4242,['Astana Square.'],984
4243,['Uighur activists'],984
4244,['Kazakhstan'],984
4245,['Nursultan Nazarbaev.'],984
4246,['20'],984
4247,['April 3'],985
4248,['Taksim Square'],985
4249,['Sultanahmet Square'],985
4250,['Taksim Square.'],985
4251,['Uyghurs'],985
4252,['Victory Square'],986
4253,['Palace Square'],986
4254,['Fedor Emelianenko'],986
4255,['Saint Petersburg'],986
4256,['Palace Square.'],986
4257,['Fedor Emelianenko'],986
4258,['London'],987
4259,['April 6'],987
4260,"['£750,000']",987
4261,['London'],987
4262,['O2 Arena'],987
4263,['80'],988
4264,['Sir Steve Redgrave'],988
4265,['Richard Vaughan'],988
4266,['Prime Minister Gordon Brown'],988
4267,['Sir Steve Redgrave'],988
4268,['80'],988
4269,['Francesca Martinez and Richard Vaughan'],988
4270,['10 Downing Street'],988
4271,['Ladbroke Grove'],988
4272,['April 7'],989
4273,['the Eiffel Tower'],989
4274,['by bus'],989
4275,['Teddy Riner'],989
4276,['April 7'],989
4277,['Paris'],989
4278,['five'],989
4279,['Green Party officials.'],990
4280,['Jin Jing'],990
4281,['Angel in Wheelchair'],990
4282,['torch relay ceremony'],990
4283,['Jin Jing'],990
4284,['Angel in Wheelchair'],990
4285,['Reporters Without Borders'],991
4286,['the Eiffel Tower'],991
4287,['Notre Dame cathedral'],991
4288,['banner'],991
4289,['Notre Dame cathedral.'],991
4290,['the Trocadéro'],992
4291,['Jane Birkin'],992
4292,['Thupten Gyatso'],992
4293,['peaceful'],992
4294,['Jane Birkin'],992
4295,['freedom of speech'],992
4296,"[""the National Assembly's session""]",993
4297,['Respect for Human Rights in China'],993
4298,['Freedom for Tibet!'],993
4299,['Parliament'],993
4300,['Freedom for Tibet!'],993
4301,['Tibetan flags'],994
4302,['the Trocadéro'],994
4303,['Michèle Alliot-Marie'],994
4304,['Tibetan flags'],994
4305,['the Trocadéro.'],994
4306,['Michèle Alliot-Marie'],994
4307,['a police officer'],994
4308,['San Francisco International Airport'],995
4309,['Peter Ueberroth'],995
4310,['April 9.'],995
4311,['Norman Bellingham'],995
4312,['human rights abuses'],996
4313,"['April 1, 2008']",996
4314,['San Francisco Board of Supervisors'],996
4315,['Golden Gate Bridge'],997
4316,['Laurel Sutherlin'],997
4317,['three'],997
4318,['a warehouse'],998
4319,['Andrew Michael'],998
4320,['Marina district'],998
4321,['San Francisco International Airport'],998
4322,['Van Ness Avenue'],998
4323,['April 11'],999
4324,['the Lola Mora amphitheatre'],999
4325,['Lola Mora amphitheatre'],999
4326,['Mauricio Macri'],999
4327,['Carlos Espínola.'],999
4328,['confetti'],999
4329,['Jorge Carcavallo'],1000
4330,['Free Tibet'],1000
4331,['Jorge Carcavallo.'],1000
4332,['Human Rights Torch.'],1000
4333,['Free Tibet'],1000
4334,['Human Rights Torch Relay'],1000
4335,['Susan Prager'],1001
4336,['Friends of Falun Gong'],1001
4337,['Diego Maradona'],1001
4338,['1200'],1001
4339,['Friends of Falun Gong'],1001
4340,['1200'],1001
4341,['water balloons'],1001
4342,['April 13'],1002
4343,['Dar es Salaam'],1002
4344,['China'],1002
4345,['Vice-President Ali Mohamed Shein.'],1002
4346,['Muscat'],1003
4347,['April 14'],1003
4348,['Muscat'],1003
4349,['20'],1003
4350,['Sulaf Fawakherji.'],1003
4351,['April 16'],1004
4352,['Jinnah Stadium'],1004
4353,['Prime Minister Yousaf Raza Gillani'],1004
4354,['Jinnah Stadium.'],1004
4355,['April 17'],1005
4356,['70'],1005
4357,['Baichung Bhutia'],1005
4358,['five'],1005
4359,['1.5'],1005
4360,['70'],1005
4361,['five'],1005
4362,['Baichung Bhutia'],1005
4363,['Republic Day celebrations'],1006
4364,['Nirupama Sen.'],1006
4365,['Kamal Nath'],1006
4366,['2 am'],1006
4367,['Republic Day'],1006
4368,['terrorist targets.'],1006
4369,"['150,000']",1007
4370,['India'],1007
4371,"['150,000']",1007
4372,['protests'],1007
4373,['Olympic Holy Flame Protection Unit'],1007
4374,['relations'],1007
4375,['the Tibetan government in exile'],1007
4376,['Kiran Bedi'],1008
4377,['Indian Police Service'],1008
4378,['Soha Ali Khan'],1008
4379,['Soha Ali Khan'],1008
4380,['Delhi'],1008
4381,['police.'],1008
4382,['caged woman'],1008
4383,['M.R. Narisa Chakrabongse'],1009
4384,['April 18'],1009
4385,['Mom Rajawongse Narissara Chakrabongse'],1009
4386,['Independence Square'],1010
4387,['1964'],1010
4388,['Independence Square'],1010
4389,['1000'],1010
4390,['Falun Gong'],1011
4391,['plastic air-filled batons'],1011
4392,['placards'],1011
4393,['April 22'],1012
4394,['the Chinese embassy'],1012
4395,['journalists'],1012
4396,['Jakarta'],1012
4397,['security worries'],1012
4398,['stadium.'],1012
4399,['April 24'],1013
4400,['a message stick'],1013
4401,['Australian and Chinese officials'],1013
4402,['16'],1013
4403,['Reconciliation Place'],1013
4404,['Australian Federal Police.'],1013
4405,['Agnes Shea'],1013
4406,['sacred torch'],1014
4407,['Tony Goh'],1014
4408,['Australian police'],1014
4409,['Tony Goh'],1014
4410,['Zhang Rongan'],1014
4411,['Stephen Smith'],1014
4412,['Ted Quinlan'],1015
4413,['600'],1015
4414,['Up to 600'],1015
4415,['Ted Quinlan'],1015
4416,['the Chinese embassy'],1015
4417,['Nagano'],1016
4418,['April 26'],1016
4419,['1998 Winter Olympics'],1016
4420,['Japanese Buddhist temple Zenkō-ji'],1016
4421,['a municipal building'],1016
4422,['Seoul'],1017
4423,['1988 Summer Olympics'],1017
4424,['Olympic Park'],1017
4425,['April 28'],1018
4426,['Pyongyang.'],1018
4427,['April 28.'],1018
4428,['pink paper flowers and small flags'],1018
4429,['Pak Du Ik'],1018
4430,['against human rights.'],1019
4431,['UNICEF'],1019
4432,['their staff'],1019
4433,['raising awareness of conditions for children'],1019
4434,['North Korea'],1019
4435,['April 29'],1020
4436,['the downtown Opera House'],1020
4437,['the Military Zone 7 Competition Hall stadium'],1020
4438,['Ho Chi Minh City.'],1020
4439,['the Spratly and Paracel Islands'],1020
4440,['Sansha'],1020
4441,['Hanoi and Ho Chi Minh City.'],1020
4442,['Điếu Cày'],1021
4443,['seven'],1021
4444,['Nguyễn Văn Hải'],1021
4445,['tax evasion.'],1021
4446,['Lê Minh Phiếu'],1021
4447,['May 2'],1022
4448,['Lee Lai Shan'],1022
4449,['Golden Bauhinia Square in Wan Chai'],1022
4450,['a dragon boat'],1022
4451,['120'],1022
4452,['pro-Beijing camp politicians.'],1022
4453,['Christina Chan'],1023
4454,['police'],1023
4455,['her human rights were breached.'],1023
4456,['democracy.'],1023
4457,['The Color Orange democracy group'],1024
4458,['Pillar of Shame'],1024
4459,['immigration reasons'],1024
4460,['Mia Farrow'],1024
4461,"['one country, two systems']",1024
4462,['The Color Orange'],1024
4463,['Pillar of Shame'],1024
4464,['Mia Farrow'],1024
4465,['May 3'],1025
4466,"[""Macau Fisherman's Wharf""]",1025
4467,['athletes'],1025
4468,['May 3'],1025
4469,['120'],1025
4470,['Leong Hong Man'],1025
4471,['Stanley Ho.'],1025
4472,['Macao Daily News'],1025
4473,['cyberctm.com'],1026
4474,['orchidbbs.com'],1026
4475,['A Macau resident'],1026
4476,['cyberctm.com'],1026
4477,['The head of the Bureau of Telecommunications Regulation'],1026
4478,['Jackie Chan'],1027
4479,['April.'],1027
4480,['IOC'],1027
4481,['partial and censored'],1028
4482,['biased.'],1028
4483,['media coverage'],1028
4484,['censored'],1028
4485,['Reporters Without Borders'],1028
4486,['Libération'],1028
4487,['saboteurs'],1028
4488,['the more disruptive protesters'],1029
4489,['Marie-José Pérec'],1030
4490,['spirit of Olympics'],1031
4491,['sports and politics'],1031
4492,['run for spirit of Olympics'],1031
4493,['sports and politics'],1031
4494,['Libération'],1032
4495,['Western media bias.'],1032
4496,['Fu Ying'],1032
4497,['The Daily Telegraph'],1032
4498,['Libération'],1032
4499,['CNN'],1033
4500,['CNN'],1033
4501,['The challenges of reporting in China'],1034
4502,"['1,300']",1034
4503,['Paul Danahar'],1034
4504,['Tibet'],1034
4505,"[""People's Daily""]",1035
4506,['an anti-CNN website'],1036
4507,['a Beijing citizen.'],1036
4508,['a Beijing citizen.'],1036
4509,['foreign correspondents'],1036
4510,['August 2007'],1037
4511,['matching blue tracksuits'],1037
4512,['30'],1037
4513,['August 2007'],1037
4514,['Second Right Brother'],1037
4515,['Carrefour'],1038
4516,['LVMH Group'],1038
4517,['the Dalai Lama'],1038
4518,['the French flag'],1038
4519,['LVMH Group'],1038
4520,['anti-Chinese racism.'],1038
4521,['anti-Japanese protests'],1039
4522,"[""People's Daily""]",1039
4523,['Sohu.com'],1039
4524,['the anti-Japanese protests in 2005.'],1039
4525,"[""People's Daily""]",1039
4526,['the Chinese government'],1039
4527,['May 1.'],1039
4528,['Shoichi Washizawa'],1040
4529,['a major Buddhist temple'],1040
4530,['Shoichi Washizawa'],1040
4531,['great nuisance'],1040
4532,['a major Buddhist temple'],1040
4533,['lanterns.'],1041
4534,['during protests'],1041
4535,['Hong Kong legislator'],1042
4536,['Jin Jing'],1043
4537,['Western media'],1043
4538,['Two'],1044
4539,['molecular biology and genetics'],1045
4540,[],1045
4541,[],1045
4542,[],1045
4543,[],1045
4544,['Hans Winkler'],1046
4545,"['biome, rhizome']",1046
4546,[],1046
4547,[],1046
4548,['half'],1047
4549,['meiosis'],1047
4550,['mitochondria and chloroplasts'],1047
4551,[],1047
4552,[],1047
4553,[],1047
4554,[],1047
4555,[],1047
4556,['genomics'],1048
4557,['single genes or groups of genes'],1048
4558,['sequenced'],1048
4559,[],1048
4560,[],1048
4561,[],1048
4562,[],1048
4563,['C-value paradox'],1049
4564,['three times'],1049
4565,[],1049
4566,[],1049
4567,[],1049
4568,[],1049
4569,['Walter Fiers'],1050
4570,['Bacteriophage MS2'],1050
4571,['1996'],1050
4572,[],1050
4573,[],1050
4574,[],1050
4575,[],1050
4576,['US National Institutes of Health'],1051
4577,['mouse'],1051
4578,['December 2013'],1051
4579,[],1051
4580,['massive parallel sequencing'],1052
4581,['James D. Watson'],1052
4582,['the structure of DNA'],1052
4583,[],1052
4584,[],1052
4585,[],1052
4586,[],1052
4587,['genome map'],1053
4588,['The Human Genome Project'],1053
4589,[],1053
4590,[],1053
4591,[],1053
4592,['Genome composition'],1054
4593,[],1054
4594,[],1054
4595,[],1054
4596,[],1054
4597,['prokaryotes and eukaryotes'],1055
4598,[],1055
4599,[],1055
4600,[],1055
4601,['pathogenic microbe'],1056
4602,['virus'],1056
4603,['plasmids'],1056
4604,[],1056
4605,[],1056
4606,[],1056
4607,[],1056
4608,"['plants, protozoa and animals']",1057
4609,['mitochondrial genome'],1057
4610,[],1057
4611,[],1057
4612,[],1057
4613,[],1057
4614,['Genome size'],1058
4615,['morphological complexity'],1058
4616,[],1058
4617,[],1058
4618,[],1058
4619,['minimal genomes'],1059
4620,['in vivo and in silico'],1059
4621,[],1059
4622,[],1059
4623,[],1059
4624,['Protein-coding genes and RNA-coding genes'],1060
4625,['proportion of non-repetitive DNA'],1060
4626,['genome size'],1060
4627,[],1060
4628,[],1060
4629,[],1060
4630,[],1060
4631,[],1060
4632,['E. coli'],1061
4633,['C. elegans and fruit fly'],1061
4634,['20%'],1061
4635,[],1061
4636,[],1061
4637,[],1061
4638,[],1061
4639,['tandem repeats and interspersed repeats'],1062
4640,['proportion of repetitive DNA'],1062
4641,[],1062
4642,[],1062
4643,[],1062
4644,[],1062
4645,['Tandem repeats'],1063
4646,['satellite DNA and microsatellites'],1063
4647,['interspersed repeats.'],1063
4648,[],1063
4649,[],1063
4650,[],1063
4651,[],1063
4652,['retrotransposons'],1064
4653,[],1064
4654,[],1064
4655,[],1064
4656,[],1064
4657,[],1064
4658,['RNA'],1065
4659,[],1065
4660,[],1065
4661,[],1065
4662,['RNA'],1066
4663,[],1066
4664,[],1066
4665,[],1066
4666,[],1066
4667,[],1066
4668,['karyotype'],1067
4669,"['genome size, gene order, codon usage bias, and GC-content']",1067
4670,[],1067
4671,[],1067
4672,[],1067
4673,[],1067
4674,['Duplications'],1068
4675,['genetic novelty'],1068
4676,[],1068
4677,[],1068
4678,[],1068
4679,[],1068
4680,['chloroplast and mitochondrial genomes'],1069
4681,[],1069
4682,[],1069
4683,[],1069
4684,['comprehensive school'],1070
4685,['selective school system'],1070
4686,['90%'],1070
4687,['Gesamtschule'],1070
4688,[],1070
4689,[],1070
4690,[],1070
4691,[],1070
4692,['design and technology and vocational learning'],1071
4693,['City Technology Colleges and Specialist schools programmes'],1071
4694,[],1071
4695,[],1071
4696,[],1071
4697,[],1071
4698,['164'],1072
4699,['1965'],1072
4700,[],1072
4701,[],1072
4702,[],1072
4703,[],1072
4704,[],1072
4705,"['Academies Programme, Free Schools and University Technical Colleges']",1073
4706,[],1073
4707,[],1073
4708,[],1073
4709,['1970s'],1074
4710,['7 to 16'],1074
4711,[],1074
4712,[],1074
4713,[],1074
4714,[],1074
4715,['comprehensive'],1075
4716,['remedial'],1075
4717,[],1075
4718,[],1075
4719,[],1075
4720,[],1075
4721,[],1075
4722,['50%'],1076
4723,[],1076
4724,[],1076
4725,[],1076
4726,[],1076
4727,['Sekundarschule'],1077
4728,[],1077
4729,[],1077
4730,[],1077
4731,[],1077
4732,['college preparatory classes'],1078
4733,['Abitur'],1078
4734,['Hauptschule'],1078
4735,[],1078
4736,[],1078
4737,[],1078
4738,['grade inflation'],1079
4739,['Barbara Sommer'],1079
4740,['Sigrid Beer'],1079
4741,['Christian Democratic Union'],1079
4742,"[""Alliance '90/The Greens""]",1079
4743,[],1079
4744,[],1079
4745,[],1079
4746,['bright working class students'],1080
4747,['middle class peers'],1080
4748,['Hauptschule'],1080
4749,[],1080
4750,[],1080
4751,[],1080
4752,[],1080
4753,[],1080
4754,['Helmut Fend'],1081
4755,['tripartite system'],1081
4756,[],1081
4757,[],1081
4758,['1972'],1082
4759,['sixth form'],1082
4760,['A-levels'],1082
4761,[],1082
4762,[],1082
4763,[],1082
4764,[],1082
4765,['1966'],1083
4766,['Patrick Hillery'],1083
4767,[],1083
4768,[],1083
4769,[],1083
4770,[],1083
4771,['1970s'],1084
4772,['The state'],1084
4773,[],1084
4774,[],1084
4775,[],1084
4776,['the denominational basis of the schools'],1085
4777,['Community colleges'],1085
4778,[],1085
4779,[],1085
4780,[],1085
4781,[],1085
4782,['London County Council'],1086
4783,['Holyhead County School'],1086
4784,['Woodlands Boys School'],1086
4785,[],1086
4786,[],1086
4787,['Anthony Crosland'],1087
4788,['Secretary of State for Education'],1087
4789,['Secondary technical schools'],1087
4790,[],1087
4791,[],1087
4792,[],1087
4793,[],1087
4794,['Margaret Thatcher'],1088
4795,['Conservative'],1088
4796,[],1088
4797,[],1088
4798,[],1088
4799,[],1088
4800,[],1088
4801,['1975'],1089
4802,['neighbourhood comprehensives'],1089
4803,['comprehensive schools'],1089
4804,['Sandwell and Dudley'],1089
4805,[],1089
4806,[],1089
4807,['Comprehensive school'],1090
4808,['Labour'],1090
4809,[],1090
4810,[],1090
4811,['Education Reform Act'],1091
4812,['1988'],1091
4813,['specialisation'],1091
4814,[],1091
4815,[],1091
4816,[],1091
4817,[],1091
4818,[],1091
4819,['comprehensive'],1092
4820,[],1092
4821,[],1092
4822,['Scotland'],1093
4823,['England and Wales'],1093
4824,[],1093
4825,[],1093
4826,[],1094
4827,[],1094
4828,[],1094
4829,[],1094
4830,['République du Congo'],1095
4831,['Central African Republic'],1095
4832,['Cameroon'],1095
4833,[],1095
4834,[],1095
4835,[],1095
4836,[],1095
4837,['Bantu'],1096
4838,['1960'],1096
4839,['Denis Sassou Nguesso'],1096
4840,['President'],1096
4841,[],1096
4842,[],1096
4843,['oil revenues'],1097
4844,[],1097
4845,[],1097
4846,[],1097
4847,[],1097
4848,['1500 BC'],1098
4849,[],1098
4850,[],1098
4851,[],1098
4852,[],1098
4853,[],1098
4854,['Portuguese'],1099
4855,"['commodities, manufactured goods, and people']",1099
4856,['Bantu societies'],1099
4857,[],1099
4858,[],1099
4859,[],1099
4860,['Pierre de Brazza'],1100
4861,['Middle Congo'],1100
4862,['French Equatorial Africa'],1100
4863,"['14,000']",1100
4864,[],1100
4865,[],1100
4866,[],1100
4867,[],1100
4868,['Brazzaville'],1101
4869,['1946'],1101
4870,['the Fourth Republic'],1101
4871,[],1101
4872,[],1101
4873,[],1101
4874,[],1101
4875,['1958'],1102
4876,['the AEF'],1102
4877,['the Republic of the Congo'],1102
4878,['1959'],1102
4879,[],1102
4880,[],1102
4881,"['August 15, 1960']",1103
4882,['Fulbert Youlou'],1103
4883,[],1103
4884,[],1103
4885,['Cuban'],1104
4886,['September 1968'],1104
4887,[],1104
4888,[],1104
4889,[],1104
4890,[],1104
4891,['Marien Ngouabi'],1105
4892,['Congolese Labour Party'],1105
4893,['1972'],1105
4894,"['March 16, 1977']",1105
4895,[],1105
4896,[],1105
4897,['Eastern Bloc'],1106
4898,['the Soviet Union'],1106
4899,[],1106
4900,[],1106
4901,[],1106
4902,[],1106
4903,['Pascal Lissouba'],1107
4904,['civil war'],1107
4905,['enhanced structural adjustment facility'],1107
4906,[],1107
4907,[],1107
4908,[],1107
4909,['Lissouba and Sassou'],1108
4910,['Cobras'],1108
4911,['Angolan'],1108
4912,[],1108
4913,[],1108
4914,[],1108
4915,[],1108
4916,['Milongo'],1109
4917,['seven years'],1109
4918,['January 2002'],1109
4919,['April 2003'],1109
4920,[],1109
4921,[],1109
4922,[],1109
4923,[],1109
4924,['Sassou'],1110
4925,['very low'],1110
4926,[],1110
4927,[],1110
4928,['multi-party'],1111
4929,[],1111
4930,[],1111
4931,[],1111
4932,['France'],1112
4933,[],1112
4934,[],1112
4935,[],1112
4936,[],1112
4937,[],1112
4938,"['March 27, 2015']",1113
4939,[],1113
4940,[],1113
4941,[],1113
4942,[],1113
4943,['10'],1114
4944,[],1114
4945,[],1114
4946,[],1114
4947,[],1114
4948,[],1114
4949,['Bantus'],1115
4950,['pets'],1115
4951,[],1115
4952,[],1115
4953,[],1115
4954,[],1115
4955,['4°N and 5°S'],1116
4956,['11° and 19°E'],1116
4957,['Cabinda'],1116
4958,[],1116
4959,[],1116
4960,[],1116
4961,[],1116
4962,['Brazzaville'],1117
4963,['Congo River'],1117
4964,['Kinshasa'],1117
4965,['Democratic Republic of the Congo'],1117
4966,[],1117
4967,[],1117
4968,['coastal plain'],1118
4969,['Kouilou-Niari River'],1118
4970,['plateau'],1118
4971,[],1118
4972,[],1118
4973,[],1118
4974,[],1118
4975,['16 °C (61 °F) and 21 °C (70 °F)'],1119
4976,['June to August'],1119
4977,[],1119
4978,[],1119
4979,[],1119
4980,['Wildlife Conservation Society'],1120
4981,['Sangha Region'],1120
4982,['inhospitable swamps'],1120
4983,[],1120
4984,[],1120
4985,[],1120
4986,['Petroleum'],1121
4987,['forestry'],1121
4988,['92%'],1121
4989,[],1121
4990,[],1121
4991,[],1121
4992,['large-scale development projects'],1122
4993,['46%'],1122
4994,[],1122
4995,[],1122
4996,['civil war'],1123
4997,[],1123
4998,[],1123
4999,[],1123
5000,['stimulating recovery and reducing poverty'],1124
5001,['2007'],1124
5002,[],1124
5003,[],1124
5004,[],1124
5005,[],1124
5006,[],1125
5007,[],1125
5008,[],1125
5009,[],1125
5010,"['land, air and water']",1126
5011,['1930s'],1126
5012,['Paris'],1126
5013,[],1126
5014,[],1126
5015,[],1126
5016,[],1126
5017,['534-kilometre (332 mi)'],1127
5018,[],1127
5019,[],1127
5020,[],1127
5021,[],1127
5022,[],1127
5023,['62'],1128
5024,['Kongo'],1128
5025,['12%'],1128
5026,[],1128
5027,[],1128
5028,"['about 9,000']",1129
5029,[],1129
5030,[],1129
5031,[],1129
5032,['Catholics'],1130
5033,['1.6%'],1130
5034,[],1130
5035,[],1130
5036,[],1130
5037,[],1130
5038,[],1130
5039,['$30'],1131
5040,[],1131
5041,[],1131
5042,[],1131
5043,[],1131
5044,['560'],1132
5045,['Female genital mutilation'],1132
5046,['59.34'],1132
5047,[],1132
5048,[],1132
5049,[],1132
5050,[],1132
5051,[],1132
5052,['44%'],1133
5053,[],1133
5054,[],1133
5055,[],1133
5056,[],1133
5057,['executive'],1134
5058,['cabinet'],1134
5059,[],1134
5060,[],1134
5061,[],1134
5062,[],1134
5063,['Westminster system'],1135
5064,['ceremonial'],1135
5065,['royal prerogative'],1136
5066,['parliament'],1136
5067,[],1136
5068,[],1136
5069,[],1136
5070,['First Lord of the Treasury and Minister for the Civil Service'],1137
5071,['Minister of Defence'],1137
5072,[],1137
5073,[],1137
5074,[],1137
5075,['Cardinal Richelieu'],1138
5076,['France'],1138
5077,['Louis XIV'],1138
5078,[],1138
5079,[],1138
5080,[],1138
5081,[],1138
5082,['18th century'],1139
5083,['Sir Robert Walpole'],1139
5084,[],1139
5085,[],1139
5086,['Thomas Cromwell'],1140
5087,['Godolphin'],1140
5088,['Clarendon'],1140
5089,['the monarch'],1141
5090,['the monarch'],1141
5091,[],1141
5092,[],1141
5093,['Harley and St John'],1142
5094,['Clarendon'],1142
5095,[],1142
5096,[],1142
5097,[],1142
5098,['Glorious Revolution'],1143
5099,['Bill of Rights'],1143
5100,['House of Commons'],1143
5101,[],1143
5102,[],1143
5103,[],1143
5104,[],1143
5105,['George I'],1144
5106,['1714'],1144
5107,[],1144
5108,[],1144
5109,[],1144
5110,['twenty-one years'],1145
5111,['doctrine of cabinet solidarity'],1145
